"ArtikelID","Omschrijving","Eenheid","Inhoud","Prijs","Barcode","Leverancier","Categorie","Subcategorie"
"SL106827.1","Foodsecure daglabel beschrijfb 25x25 dinsdag","1pk","625st","???.31","18291993628","Sligro","o","0"
"SL105795.1","Foodsecure daglabel beschrijfb 25x25 zondag","1pk","625st","???.31","18291993673","Sligro","o","0"
"SL108052.1","Foodsecure daglabel beschrijfb 25x25 woensdag","1pk","625st","???.84","18291994229","Sligro","o","0"
"SL107145.1","Foodsecure daglabel beschrijfb25x25 dond","1pk","625st","???.31","18291994236","Sligro","o","0"
"SL106526.1","Foodsecure dagl beschrijfb 25x25 vri zob","1pk","625st","???.13","18291994243","Sligro","o","0"
"SL107336.1","Cdn kern thermometer digitaal","1st","","12.???","18436004578","Sligro","o","0"
"SL107187.1","Cdn kernthermometer digitaal","1st","","16.48","18436006190","Sligro","o","0"
"SL106911.1","Arcoroc amuseglas chiquito 22cl","1ds","","???.70","26102271650","Sligro","o","0"
"SL106432.1","Kan broc arc 1,3ltr","1st","","???.14","26102363669","Sligro","o","0"
"SL105091.1","Arcoroc irish coffee plaza 24cl","1ds","","18.???","26102376850","Sligro","o","0"
"SL105185.1","Arcoroc sorbet coupe 38cl","1ds","","18.29","26102432938","Sligro","o","0"
"SL105083.1","Arcoroc kyoto sorbetglas 32cl","1ds","","14.35","26102482162","Sligro","o","0"
"SL106411.1","Arcoroc beker sumatra 23 m/o(geh glas)","1ds","","???.45","26102510728","Sligro","o","0"
"SL18480.1","Arcoroc asbak stapelbaar helder 107mm","1st","","???.79","26102866436","Sligro","o","0"
"SL28294.1","Arcoroc salto tumbler 32cl transparant","1ds","","???.13","26102966945","Sligro","o","0"
"SL447993.1","Arcoroc salto longdrinkglas 35cl transp","1ds","","???.65","26102966952","Sligro","o","0"
"SL447621.1","Ettore raamtrekker rvs 45cm","1st","0","???.60","32611620186","Sligro","o","0"
"SL451989.1","Atelier karaf 0.10ltr","1st","","2","32622019627","Sligro","o","0"
"SL892533.1","Luigi bormioli thee/koffiemok 22cl dw","1ds","","08.???","32622021873","Sligro","o","0"
"SL108565.1","Fifoflessen precisiedop 6-pack","1st","","???.85","63141533011","Sligro","o","0"
"SL756517.1","Winesaver giftpack","1st","","???.50","84256098141","Sligro","o","0"
"SL342478.1","Microplane professional rasp grof","1st","","21.14","98399380001","Sligro","o","0"
"SL781224.1","Foodsecure dagl beschrijfb 25x25 maa zob","1pk","625st","???.31","1,8292E+11","Sligro","o","0"
"SL55819.1","Foodsecure daglabel beschrijfb 25x25 zaterdag","1pk","625st","???.31","1,8292E+11","Sligro","o","0"
"SL55937.1","Champagne flute 15cl","1ds","","???.94","6,15906E+11","Sligro","o","0"
"SL277738.1","Pansaver 1/3gn+1/4gn diep 4-5,7l","1st","","37.81","6,58128E+11","Sligro","o","0"
"SL270058.1","Pansaver 1/6gn diep h150mm 2,4l","1st","","37.81","6,58128E+11","Sligro","o","0"
"SL557882.1","Oxo spatel groot flexibel 30cm","1st","","09.???","7,19812E+11","Sligro","o","0"
"SL358767.1","Caiza reinigingtabl (schaeren/v/c.a,wmf)","1st","","26.79","7,54632E+11","Sligro","o","0"
"SL358657.1","Brandpasta blue blaze","1ds","72st","57.95","7,94666E+11","Sligro","o","0"
"SL357936.1","Simple human afvalzak 25l code f","1rl","","???.37","8,3881E+11","Sligro","o","0"
"SL717665.1","Simple human afvalzak 40l code j","1rl","","???.65","8,3881E+11","Sligro","o","0"
"SL717712.1","Simple human afvalzak 45l code m","1rl","","???.60","8,3881E+11","Sligro","o","0"
"SL105884.1","Escali weegschaal mercado 5kg rvs","1st","","24.94","8,57817E+11","Sligro","o","0"
"SL109383.1","Arcoroc waterkan broc 1ltr","1ls","","???.66","8,83314E+11","Sligro","o","0"
"SL109231.1","Arcoroc waterkan broc 0,5ltr","1st","","???.38","8,83314E+11","Sligro","o","0"
"SL382761.1","Zalmfilet noors met vel","1kg","","26.32","2,14003E+12","Sligro","f","0"
"SL619728.1","Zalmfilet noors met velgeportioneerd","1kg","","18.95","2,14004E+12","Sligro","f","0"
"SL811375.1","Zalmfilet noors zonder vel","1kg","","22.23","2,14005E+12","Sligro","f","0"
"SL455849.1","Zalmfilet noors zonder vel,geportioneerd","1kg","","27.17","2,14006E+12","Sligro","f","0"
"SL811579.1","Tonijnfilet","1kg","","30.???","2,14008E+12","Sligro","f","0"
"SL455970.1","Tonijnfilet geportioneerd","1kg","","35.25","2,14009E+12","Sligro","f","0"
"SL811838.1","Zeebaarsfilet kweek met vel 90-110g","1kg","","17.81","2,14013E+12","Sligro","f","0"
"SL352025.1","Zeebaarsfilet kweek met vel port","1kg","","22.56","2,14014E+12","Sligro","f","0"
"SL345332.1","Zeebaars 400-600gram gekweekt","1kg","","???.26","2,14015E+12","Sligro","f","0"
"SL470514.1","Dorade royalfilet geschubd 90-110g","1kg","","17.???","2,14016E+12","Sligro","f","0"
"SL470255.1","Dorade royalfilet geschubd geportioneerd","1kg","","24.23","2,14017E+12","Sligro","f","0"
"SL812004.1","Dorade royal heel 400/600gr","1kg","","???.16","2,14018E+12","Sligro","f","0"
"SL991316.1","Heilbotfilet groenland","1kg","","16.63","2,14019E+12","Sligro","f","0"
"SL247738.1","Heilbotfilet groenland geportioneerd","1kg","","18.76","2,14021E+12","Sligro","f","0"
"SL107815.1","Scholfilet 1 zonder vel msc","1kg","","13.25","2,14023E+12","Sligro","f","0"
"SL135509.1","Makreel heel","1kg","","???.56","2,14029E+12","Sligro","f","0"
"SL361456.1","Rode forelfilet mv 200-400g","1kg","","???.83","2,1403E+12","Sligro","f","0"
"SL62065.1","Zeewolffilet ijslands geportioneerd","1kg","","14.2","2,14037E+12","Sligro","f","0"
"SL650774.1","Tomaat a","1st","","???.14","2,15509E+12","Sligro","f","0"
"SL161482.1","Rabarber","1st","","???.38","2,15591E+12","Sligro","f","0"
"SL239471.1","Peen winter paars","1st","","???.61","2,15615E+12","Sligro","f","0"
"SL288616.1","Grana padano","1st","1kg","15.3","2,16172E+12","Sligro","f","0"
"SL344776.1","Manchego 3 maanden gerijpt","1st","3kg","16.29","2,16173E+12","Sligro","f","0"
"SL138023.1","Fontina aosta dop","1st","9kg","17.???","2,16174E+12","Sligro","f","0"
"SL288412.1","Delifrance chocoladebroodje bake-off","1ds","70st","21.81","2,18181E+12","Sligro","f","0"
"SL234793.1","Rode schotse zalm gesneden gerookt","1pk","1kg","22.75","2,33115E+12","Sligro","f","0"
"SL456701.1","Brie rechthoek","1st","1kg","???.64","2,77722E+12","Sligro","f","0"
"SL356370.1","Sla frise fijn","1st","","???.85","3E+12","Sligro","f","0"
"SL757482.1","Broccoli mk","1st","","01.???","3,00003E+12","Sligro","f","0"
"SL757762.1","Aardappelen roseval kriel","1st","","???.70","3,00003E+12","Sligro","f","0"
"SL754955.1","Garde d’or saus bearnaise","1pk","1lt","???.84","3,01136E+12","Sligro","f","0"
"SL220702.1","Knorr rode wijn saus","1st","850gr","???.59","3,01136E+12","Sligro","f","0"
"SL275024.1","Knorr taboule couscous salade","1bl","625gr","???.70","3,01136E+12","Sligro","f","0"
"SL753103.1","Ravel kookbrandy","1fl","1lt","???.93","3,01299E+12","Sligro","f","0"
"SL193277.1","Ravel kookwodka","1fl","1lt","???.65","3,01299E+12","Sligro","f","0"
"SL980789.1","Chef visfumet","1st","900gr","22.56","3,03371E+12","Sligro","f","0"
"SL635156.1","Maille dyon mosterd original","1pt","215gr","???.85","3,03681E+12","Sligro","f","0"
"SL586496.1","V.paille polenta fine","1pk","500gr","02.???","3,03982E+12","Sligro","f","0"
"SL586336.1","Vivien paille couscous","1zk","1kg","02.???","3,03983E+12","Sligro","f","0"
"SL338770.1","V.paille precooked polenta","1pk","500gr","???.90","3,03983E+12","Sligro","f","0"
"SL359328.1","Port salut 52%","1st","320gr","05.???","3,07378E+12","Sligro","f","0"
"SL59106.1","Bonduelle witte bonen","1bl","5lt","???.85","3,08368E+12","Sligro","f","0"
"SL104804.1","Bonduelle snijbonen hollandse","1zk","02.???kg","???.89","3,08368E+12","Sligro","f","0"
"SL638434.1","Bonduelle broccoli losgevroren","1zk","02.???kg","???.60","3,08368E+12","Sligro","f","0"
"SL638442.1","Bonduelle courgettes gegrild","1zk","1kg","06.???","3,08368E+12","Sligro","f","0"
"SL366969.1","Bonduelle mexico melange minute","1zk","02.???kg","???.46","3,08368E+12","Sligro","f","0"
"SL845989.1","Bonduelle spinazie blad(portieblok 125g)","1zk","02.???kg","???.23","3,08368E+12","Sligro","f","0"
"SL104870.1","Bonduelle tuinerwten extra fijn minute","1zk","02.???kg","???.75","3,08368E+12","Sligro","f","0"
"SL155978.1","Bonduelle maiskorrels crispy","12bl","300gr","???.16","3,08368E+12","Sligro","f","0"
"SL451552.1","Eenden lever mousse ficelle 400 g","1st","400gr","17.75","3,10454E+12","Sligro","f","0"
"SL113104.1","Sabarot morilles baby","1pt","30gr","???.92","3,11195E+12","Sligro","f","0"
"SL207783.1","Lutti mint","1zk","3kg","???.40","3,11674E+12","Sligro","f","0"
"SL357295.1","3m lrsm frituurvetindicatostrips","1bs","20st","???.21","3,13438E+12","Sligro","f","0"
"SL41852.1","Camembert le rustique","1st","250gr","03.???","3,15313E+12","Sligro","f","0"
"SL50958.1","Lapalisse huileries walnootolie puur","1fl","25cl","???.23","3,1557E+12","Sligro","f","0"
"SL397208.1","Lapalisse huileries sesamolie virgin","1fl","25cl","???.56","3,1557E+12","Sligro","f","0"
"SL407299.1","Lapalisse huileries sesamolie","1fl","25cl","???.57","3,1557E+12","Sligro","f","0"
"SL84957.1","Lapalisse huileries walnootolie puur","1fl","25cl","???.23","3,1557E+12","Sligro","f","0"
"SL958630.1","Roquefort red papillon","1st","100gr","???.19","3,17789E+12","Sligro","f","0"
"SL42882.1","Baleine zeezout grof","1em","5kg","???.80","3,18328E+12","Sligro","f","0"
"SL424453.1","La baleine zeezout, fijn","1pk","1kg","???.33","3,18328E+12","Sligro","f","0"
"SL602946.1","La baleine zeezout, grof","1pk","1kg","???.33","3,18328E+12","Sligro","f","0"
"SL436104.1","Le saunier de camargue fleur de sel","1bs","1kg","15.2","3,18328E+12","Sligro","f","0"
"SL436112.1","Le saunier zeezout grof","1zk","1kg","???.47","3,18328E+12","Sligro","f","0"
"SL436641.1","Karea omelet naturel","1ds","50st","25.18","3,2152E+12","Sligro","f","0"
"SL267068.1","Saint albray","1st","200gr","???.75","3,22211E+12","Sligro","f","0"
"SL526491.1","Eenden filet canard 2x350-400gr.","1st","1kg","15.95","3,23597E+12","Sligro","f","0"
"SL526470.1","Quiche lorraine 11cm 40 stuks","1ds","40st","32.78","3,24883E+12","Sligro","f","0"
"SL682093.1","Isigny creme fraiche aoc","1pt","1lt","???.36","3,25455E+12","Sligro","f","0"
"SL387606.1","Isigny creme fraiche aoc","1em","3lt","19.33","3,25455E+12","Sligro","f","0"
"SL388275.1","Boter rol 1/2 zout","1st","250gr","???.23","3,25455E+12","Sligro","f","0"
"SL388940.1","Camembert pyrograve","1st","250gr","???.23","3,25455E+12","Sligro","f","0"
"SL95128.1","Belmonte ansjovisfilet in olijfolie","1pt","200gr","???.70","3,26296E+12","Sligro","f","0"
"SL129422.1","Valfleuri tagliatelle 5mm","1zk","500gr","???.61","3,26496E+12","Sligro","f","0"
"SL113277.1","Creme fraiche normande 30%","1bk","1lt","???.18","3,26578E+12","Sligro","f","0"
"SL214926.1","Creme fraiche montebourg","1bk","500gr","???.75","3,26578E+12","Sligro","f","0"
"SL426324.1","Kwartel eieren 20st","1ds","20st","???.85","3,26791E+12","Sligro","f","0"
"SL425797.1","Guyader rillettes zalm","1pk","500gr","???.60","3,27677E+12","Sligro","f","0"
"SL776119.1","Guyader mini blinis","1pt","135gr","???.66","3,27677E+12","Sligro","f","0"
"SL544025.1","Panitaly pannini grilly nat.dun 9x80g","1ds","9st","???.28","3,29181E+12","Sligro","f","0"
"SL669273.1","Delifrance mini koffiebroodjes","1ds","1st","???.94","3,29181E+12","Sligro","f","0"
"SL669435.1","Pacheco rouille","1fl","730gr","???.30","3,30364E+12","Sligro","f","0"
"SL527316.1","Munster petit prefere d alsice","1st","220gr","???.94","3,30442E+12","Sligro","f","0"
"SL519339.1","Petit munster prefere d alsace","1st","125gr","???.80","3,30442E+12","Sligro","f","0"
"SL808893.1","Munster gewurztraminer","1st","220gr","???.94","3,30442E+12","Sligro","f","0"
"SL482859.1","Brie de france chateau","1st","1kg","???.69","3,33375E+12","Sligro","f","0"
"SL55466.1","Eenden bout geconfijt 3,8 kg / 12 st","1pk","12st","39.95","3,35872E+12","Sligro","f","0"
"SL71742.1","Buche chevre lucay de lja","1st","1kg","???.55","3,36964E+12","Sligro","f","0"
"SL71734.1","Buche de chevre naturel","1st","1kg","???.31","3,36964E+12","Sligro","f","0"
"SL301391.1","Boiron puree ananas","1bk","1kg","???.18","3,38913E+12","Sligro","f","0"
"SL942736.1","Boiron aardbeienpuree","1bk","1kg","???.13","3,38913E+12","Sligro","f","0"
"SL942728.1","Boiron puree frambozen","1bk","1kg","???.55","3,38913E+12","Sligro","f","0"
"SL392240.1","Boiron puree kersen","1bk","1kg","???.46","3,38913E+12","Sligro","f","0"
"SL120232.1","Boiron puree kiwi","1bk","1kg","???.51","3,38913E+12","Sligro","f","0"
"SL118060.1","Boiron puree mango","1bk","1kg","???.98","3,38913E+12","Sligro","f","0"
"SL123117.1","Boiron groene appel puree","1bk","1kg","???.70","3,38913E+12","Sligro","f","0"
"SL409225.1","Boiron exotisch fruit puree","1bk","1kg","???.56","3,38913E+12","Sligro","f","0"
"SL339470.1","Boiron coulis frambozen","1pk","500gr","06.???","3,38913E+12","Sligro","f","0"
"SL339616.1","Boiron coulis aardbeien","1pk","500gr","???.70","3,38913E+12","Sligro","f","0"
"SL339488.1","Coulommiers","1st","400","???.85","3,42396E+12","Sligro","f","0"
"SL13524.1","Carre du pere antoine","1st","230gr","???.75","3,45089E+12","Sligro","f","0"
"SL974398.1","Elle & vire creme brulee","1pk","1lt","???.42","3,45179E+12","Sligro","f","0"
"SL530916.1","Algues de bretagne balsamic&azijn parels","1st","","???.13","3,46774E+12","Sligro","f","0"
"SL474869.1","Algues de bretagne azijn&sjalot parels","1st","","???.13","3,46774E+12","Sligro","f","0"
"SL432082.1","Algues de bretagne chutney sinaas.wakame","1st","","09.???","3,46774E+12","Sligro","f","0"
"SL159121.1","Tomaat sud’n sol","1st","","13.54","3,58551E+12","Sligro","f","0"
"SL175685.1","Poppies assortiment donuts 3smaken 6x6st","1ds","36st","14.2","3,66142E+12","Sligro","f","0"
"SL410776.1","Becel 38% light, cupje 200x10g","1ds","200cp","13.3","4,0004E+12","Sligro","f","0"
"SL64017.1","Rittersport melk met hele hazelnoten","5st","100gr","???.13","4,00042E+12","Sligro","f","0"
"SL109736.1","Phase bak&braad vloeibaar","1fl","03.???lt","???.92","4,00049E+12","Sligro","f","0"
"SL110782.1","Unox soup factory goulash pz2,5l","1zk","02.???kg","???.39","4,00049E+12","Sligro","f","0"
"SL806692.1","Wasa knackebrod sesam 120 monopacks","1ds","???.56kg","13.13","4,00061E+12","Sligro","f","0"
"SL149215.1","Haribo drop jo-jo’s","1ds","150st","???.94","4,00169E+12","Sligro","f","0"
"SL806553.1","Haribo gekleurde drop mix","1zk","1kg","???.70","4,00169E+12","Sligro","f","0"
"SL806595.1","Haribo drop halve manen, silo","1ds","150st","???.37","4,00169E+12","Sligro","f","0"
"SL93346.1","Haribo fruitgum zeesterren","1sl","150st","???.37","4,00169E+12","Sligro","f","0"
"SL806723.1","Haribo fruitgom smurfen","1zk","3kg","09.???","4,00169E+12","Sligro","f","0"
"SL806707.1","Haribo fruit rotella","1sl","150st","???.37","4,00169E+12","Sligro","f","0"
"SL806731.1","Haribo schuim witte muizen","1sl","150st","???.94","4,00169E+12","Sligro","f","0"
"SL93286.1","Haribo schuim bananen","1sl","150st","???.89","4,00169E+12","Sligro","f","0"
"SL806773.1","Haribo fruitgum kikkers","1sl","150st","???.37","4,00169E+12","Sligro","f","0"
"SL58273.1","Haribo kindermix","1sl","650gr","???.61","4,00169E+12","Sligro","f","0"
"SL964479.1","Haribo fruitgom mix","1sl","650gr","???.61","4,00169E+12","Sligro","f","0"
"SL964445.1","Haribo schuim harten","1zk","3kg","15.63","4,00169E+12","Sligro","f","0"
"SL964372.1","Dr.oetker quiche vegetarisch 20x125g","1ds","20st","56.53","4,00172E+12","Sligro","f","0"
"SL964534.1","Plakken cheddar","1st","200gr","???.33","4,00247E+12","Sligro","f","0"
"SL284971.1","Ehrmann alm.yogh.kiwi/kers/perzik/ananas","1tr","20st","???.55","4,00297E+12","Sligro","f","0"
"SL286664.1","Camembert croute","1st","200gr","???.52","4,00375E+12","Sligro","f","0"
"SL286481.1","Tobiko wasabi","1bl","80gr","???.22","4,0039E+12","Sligro","f","0"
"SL286677.1","Tobiko orange","1bl","80gr","???.46","4,0039E+12","Sligro","f","0"
"SL286347.1","Tobiko black","1bl","80gr","???.46","4,0039E+12","Sligro","f","0"
"SL285676.1","Tobiko red","1bl","80gr","???.46","4,0039E+12","Sligro","f","0"
"SL282576.1","Zalm eitjes","1bl","100gr","???.93","4,0039E+12","Sligro","f","0"
"SL282592.1","Kellogg’s smacks","4pk","375gr","???.15","4,00399E+12","Sligro","f","0"
"SL964461.1","Kellogg’s coco pops chocos","5pk","375gr","???.77","4,00399E+12","Sligro","f","0"
"SL958499.1","Salomon hitburger giant 20x226g","1ds","20st","33.2","4,00407E+12","Sligro","f","0"
"SL958504.1","Salomon linaire hitburger giant","1ds","28st","32.51","4,00407E+12","Sligro","f","0"
"SL361341.1","Salomon chik’n fingers tikka","1ds","180st","42.78","4,00407E+12","Sligro","f","0"
"SL517934.1","Smarties mini","1zk","216gr","2","4,0055E+12","Sligro","f","0"
"SL602239.1","Mozzarella plakken","1st","500gr","???.56","4,00679E+12","Sligro","f","0"
"SL505555.1","Wagner piccolinis salame","1st","270gr","???.91","4,00923E+12","Sligro","f","0"
"SL296156.1","Wagner piccolinis tomaat mozarella","1st","270gr","???.91","4,00923E+12","Sligro","f","0"
"SL955297.1","Wagner piccolinis hawaii","1st","270gr","???.91","4,00923E+12","Sligro","f","0"
"SL19761.1","Kuhne franse mosterd 250 sachets","1ds","250st","???.56","4,0122E+12","Sligro","f","0"
"SL914990.1","Kuhne holl.grove mosterd, voorraadbus","1bs","1kg","???.52","4,0122E+12","Sligro","f","0"
"SL768080.1","Kuhne salatfix caesar","1fl","0.5lt","???.57","4,0122E+12","Sligro","f","0"
"SL928290.1","Kuhne augurken slices zoetzuur","1pt","370ml","???.93","4,0122E+12","Sligro","f","0"
"SL131018.1","Boterbrioche gesneden","1st","400gr","???.33","4,01226E+12","Sligro","f","0"
"SL393953.1","Dawn mix florentina","1zk","2kg","27.22","4,01245E+12","Sligro","f","0"
"SL724845.1","Lorenz saltletts sticks","18zk","150gr","0.51","4,0171E+12","Sligro","f","0"
"SL959623.1","Petri roomkaas bieslook spread","1st","1kg","???.50","4,0203E+12","Sligro","f","0"
"SL295061.1","Langnese bee easy","1fl","500gr","20.71","4,0233E+12","Sligro","f","0"
"SL165795.1","Langnese honing stick 80x8g","1ds","80st","15.96","4,0233E+12","Sligro","f","0"
"SL562599.1","Mekkafood pizza lahmacun turkse 5x200g","1ds","5st","???.89","4,02628E+12","Sligro","f","0"
"SL988761.1","Hela curry ketchup","1tb","860ml","???.23","4,0274E+12","Sligro","f","0"
"SL346809.1","Hela curry ketchup","1fl","???.73kg","18","4,0274E+12","Sligro","f","0"
"SL562581.1","Breitsamer imkergold honing","1st","01.???kg","???.69","4,0287E+12","Sligro","f","0"
"SL324674.1","Nektarquell imkerhoning vloeibaar","1fl","500gr","???.66","4,0287E+12","Sligro","f","0"
"SL73273.1","Biophar imkerhoning vloeibaar","1st","1kg","???.22","4,0555E+12","Sligro","f","0"
"SL265590.1","Kuhne mierikswortel","1pt","680gr","???.70","4,0737E+12","Sligro","f","0"
"SL578702.1","Gusto palatino flammkuchenbod.ovaal10st","1sl","01.???kg","???.79","4,26017E+12","Sligro","f","0"
"SL578650.1","Paprika stoplicht 3 kleur","1st","","???.47","4,31152E+12","Sligro","f","0"
"SL578464.1","Yama waribashi japanse eetstokjes","1pk","20st","???.38","4,51137E+12","Sligro","f","0"
"SL128502.1","S&b wasabi","1pk","43gr","01.???","4,901E+12","Sligro","f","0"
"SL128471.1","Kameya wasabi furikake rijsttopping","1fl","80gr","???.53","4,90151E+12","Sligro","f","0"
