Sligro;ivp;vp;maat;eh;Sligro artikelomschrijving;prijs;Categorie;Subcategorie;barcode;Leverancier
544025.1;1;ds;9;st;Panitaly pannini grilly nat.dun 9x80g;4.28;f;Bake off diepvries;3291810052724;Sligro
669273.1;1;ds;1;st;Delifrance mini koffiebroodjes;2.94;f;Bake off diepvries;3291814000493;Sligro
113544.1;1;fl;75;cl;Jacques charlet fleurie;8.03;d;Wijnen;3298660030995;Sligro
669435.1;1;fl;730;gr;Pacheco rouille;12.30;f;Soepen & bouillons nat;3303640866379;Sligro
527316.1;1;st;220;gr;Munster petit prefere d alsice;3.94;f;Kaas buitenland verpakt;3304420000013;Sligro
519339.1;1;st;125;gr;Petit munster prefere d alsace;2.80;f;Kaas buitenland verpakt;3304420000181;Sligro
808893.1;1;st;220;gr;Munster gewurztraminer;4.94;f;Kaas buitenland verpakt;3304420000914;Sligro
482859.1;1;st;1;kg;Brie de france chateau;8.69;f;Kaas buitenland verpakt;3333750054250;Sligro
254714.1;1;st;;;Pannelikker hittebestendig 35cm;11.02;o;Keukengereedschappen;3334491137356;Sligro
55466.1;1;pk;12;st;Eenden bout geconfijt 3,8 kg / 12 st;39.95;f;Poelier gekoeld concessionair;3358720090151;Sligro
71742.1;1;st;1;kg;Buche chevre lucay de lja;9.55;f;Kaas buitenland verpakt;3369640010525;Sligro
71734.1;1;st;1;kg;Buche de chevre naturel;10.31;f;Kaas buitenland verpakt;3369640016237;Sligro
301391.1;1;bk;1;kg;Boiron puree ananas;6.18;f;Groen&fruit diepvr. foodservic;3389130005244;Sligro
942736.1;1;bk;1;kg;Boiron aardbeienpuree;6.13;f;Groen&fruit diepvr. foodservic;3389130005879;Sligro
942728.1;1;bk;1;kg;Boiron puree frambozen;10.55;f;Groen&fruit diepvr. foodservic;3389130006098;Sligro
392240.1;1;bk;1;kg;Boiron puree kersen;7.46;f;Groen&fruit diepvr. foodservic;3389130006425;Sligro
120232.1;1;bk;1;kg;Boiron puree kiwi;4.51;f;Groen&fruit diepvr. foodservic;3389130006692;Sligro
118060.1;1;bk;1;kg;Boiron puree mango;6.98;f;Groen&fruit diepvr. foodservic;3389130006807;Sligro
123117.1;1;bk;1;kg;Boiron groene appel puree;4.70;f;Groen&fruit diepvr. foodservic;3389130007460;Sligro
409225.1;1;bk;1;kg;Boiron exotisch fruit puree;6.56;f;Groen&fruit diepvr. foodservic;3389130007606;Sligro
339470.1;1;pk;500;gr;Boiron coulis frambozen;6.08;f;Groen&fruit diepvr. foodservic;3389130014369;Sligro
339616.1;1;pk;500;gr;Boiron coulis aardbeien;4.70;f;Groen&fruit diepvr. foodservic;3389130014475;Sligro
339488.1;1;st;400;;Coulommiers;4.85;f;Kaas buitenland verpakt;3423960000144;Sligro
399925.1;1;fl;75;cl;Pouilly fume girault;8.84;d;Wijnen;3430210000045;Sligro
399878.1;1;fl;75;cl;Paarl heights rose;2.99;d;Wijnen;3430560000375;Sligro
632909.1;1;fl;75;cl;Southbound chenin pinot grigio;3.33;d;Wijnen;3430560005127;Sligro
13401.1;1;fl;75;cl;Paarl heights chenin blanc;2.57;d;Wijnen;3430568191006;Sligro
13524.1;1;st;230;gr;Carre du pere antoine;3.75;f;Kaas buitenland verpakt;3450887002012;Sligro
974398.1;1;pk;1;lt;Elle & vire creme brulee;4.42;f;Roomproducten;3451790978401;Sligro
530916.1;1;st;;;Algues de bretagne balsamic&azijn parels;7.13;f;Vis gekoeld;3467740094237;Sligro
474869.1;1;st;;;Algues de bretagne azijn&sjalot parels;7.13;f;Vis gekoeld;3467740094244;Sligro
432082.1;1;st;;;Algues de bretagne chutney sinaas.wakame;9.03;f;Vis gekoeld;3467740094336;Sligro
71695.1;1;fl;75;cl;Gerard bertrand gris blanc;10.40;d;Wijnen;3514122147781;Sligro
71645.1;1;fl;75;cl;Gerard bertrand gris blanc;5.18;d;Wijnen;3514123101430;Sligro
68210.1;1;fl;75;cl;Chateau minuty rose prestige;9.45;d;Wijnen;3547103220005;Sligro
986447.1;1;fl;75;cl;Cuvee bailly rose, cotes de provence;5.18;d;Wijnen;3547105220003;Sligro
632331.1;1;fl;75;cl;M de minuty;16.10;d;Wijnen;3547107120004;Sligro
427595.1;1;ds;;;Picardie glas 9cl;2.42;o;Glaswerk;3550190001808;Sligro
254010.1;1;st;;;O.b. tampons normaal;21.80;o;Damesverzorging;3574660351149;Sligro
159121.1;1;st;;;Tomaat sud’n sol;13.54;f;Groenten en fruit dagvers;3585510011038;Sligro
175685.1;1;ds;36;st;Poppies assortiment donuts 3smaken 6x6st;14.20;f;Broodproducten diepvries;3661423000625;Sligro
802059.1;1;ds;24;st;Tdp petit fours tradadition;12.16;d;Gebak en patisserie diepvries;3700478511899;Sligro
166453.1;1;ds;24;st;Tdp baby cupcakes 24x15g;10.55;d;Gebak en patisserie diepvries;3700478513992;Sligro
178654.1;1;fl;75;cl;La croisade chardonnay igp pays d’oc;1.24;d;Wijnen;3700619302096;Sligro
921447.1;1;pt;115;ml;Essence vanille;13.25;d;Patisserieprodukten;3760036831227;Sligro
71823.1;40;pk;20;cl;Capri-sun orange;0.31;d;Frisdranken klein kzh;4000177167892;Sligro
72023.1;40;pk;20;cl;Capri-sun multivitamin;0.30;d;Frisdranken klein kzh;4000177167960;Sligro
410776.1;1;ds;200;cp;Becel 38% light, cupje 200x10g;13.30;f;Margarine;4000400344137;Sligro
64017.1;5;st;100;gr;Rittersport melk met hele hazelnoten;1.13;f;Bars en tabletten;4000417700001;Sligro
109736.1;1;fl;3.7;lt;Phase bak&braad vloeibaar;12.92;f;Margarine;4000492002496;Sligro
110782.1;1;zk;2.5;kg;Unox soup factory goulash pz2,5l;7.39;f;Soepen & bouillons nat;4000492062001;Sligro
110834.1;1;ds;100;gr;Lindt mini pralines;3.80;d;Bonbons;4000539320309;Sligro
110321.1;1;st;;;Rondetten spoeltabletten;15.39;o;Reinigingsmiddelen;4000602131320;Sligro
110766.1;1;st;;;Becher ablussreiniger/ontstopper;5.27;o;Reinigingsmiddelen;4000602134338;Sligro
110389.1;1;st;;;Becher koper rein;6.37;o;Reinigingsmiddelen;4000602134499;Sligro
110290.1;1;st;;;Becher hygiene reiniger;9.17;o;Reinigingsmiddelen;4000602134529;Sligro
110287.1;1;st;;;Becher vetoplosser concentr. spuitflacon;6.94;o;Reinigingsmiddelen;4000602136240;Sligro
110106.1;1;st;;;Becher roestvrijstaal-rein;14.20;o;Reinigingsmiddelen;4000602136547;Sligro
109867.1;1;st;;;Becher koffie reinigings tabs;36.96;o;Reinigingsmiddelen;4000602136660;Sligro
109859.1;1;st;;;Becher koffiemachine reiniger poeder;11.35;o;Reinigingsmiddelen;4000602136677;Sligro
806692.1;1;ds;1.56;kg;Wasa knackebrod sesam 120 monopacks;13.13;f;Broodvervangers;4000611040156;Sligro
806600.1;1;st;;;Ijsportioneerlepel 51 no24;25.60;o;Keukengereedschappen;4000801220245;Sligro
93325.1;1;st;;;Ijsport lepel 40 no60;25.60;o;Keukengereedschappen;4000801220603;Sligro
149215.1;1;ds;150;st;Haribo drop jo-jo’s;4.94;f;Kinderstuksartikelen;4001686101407;Sligro
806553.1;1;zk;1;kg;Haribo gekleurde drop mix;4.70;f;Wichtgoed klein;4001686215418;Sligro
806595.1;1;ds;150;st;Haribo drop halve manen, silo;5.37;f;Kinderstuksartikelen;4001686233078;Sligro
93346.1;1;sl;150;st;Haribo fruitgum zeesterren;5.37;f;Kinderstuksartikelen;4001686321713;Sligro
806723.1;1;zk;3;kg;Haribo fruitgom smurfen;9.12;f;Wichtgoed groot;4001686333082;Sligro
806707.1;1;sl;150;st;Haribo fruit rotella;5.37;f;Kinderstuksartikelen;4001686365854;Sligro
806731.1;1;sl;150;st;Haribo schuim witte muizen;4.94;f;Kinderstuksartikelen;4001686407066;Sligro
93286.1;1;sl;150;st;Haribo schuim bananen;4.89;f;Kinderstuksartikelen;4001686423066;Sligro
806773.1;1;sl;150;st;Haribo fruitgum kikkers;5.37;f;Kinderstuksartikelen;4001686472361;Sligro
58273.1;1;sl;650;gr;Haribo kindermix;2.61;f;Kinderstuksartikelen;4001686709610;Sligro
964479.1;1;sl;650;gr;Haribo fruitgom mix;2.61;f;Kinderstuksartikelen;4001686737712;Sligro
964445.1;1;zk;3;kg;Haribo schuim harten;15.63;f;Wichtgoed groot;4001686740026;Sligro
964372.1;1;ds;20;st;Dr.oetker quiche vegetarisch 20x125g;56.53;f;Maaltijd,soep,pasta diepvries;4001724639206;Sligro
964403.1;1;st;;;Dunilin servet 40x40cm donkerblauw;9.93;o;Papieren-tafelbenodigdheden;4002215330657;Sligro
964437.1;1;ls;;;Barbonprikker metaal witte ronde voet 20;4.70;o;Kantoor;4002390046053;Sligro
964526.1;1;fl;75;cl;Pur secco hugo;2.80;d;Wijnen;4002391301205;Sligro
964500.1;1;ls;;;Leitz ordner rood 52mm;4.70;o;Kantoor;4002432359585;Sligro
964534.1;1;st;200;gr;Plakken cheddar;1.33;f;Kaas buitenland verpakt;4002468021319;Sligro
285024.1;1;ls;;;Drankdispenser enjoy 5.8l;13.30;o;Glaswerk;4002541577092;Sligro
284971.1;1;tr;20;st;Ehrmann alm.yogh.kiwi/kers/perzik/ananas;7.55;f;Melkprodukten dagvers;4002971037302;Sligro
286512.1;12;bl;305;ml;Hochwald gecondenseerde melk;0.87;d;Zuivel houdbaar;4003490090731;Sligro
286664.1;1;st;200;gr;Camembert croute;2.52;f;Kaas buitenland verpakt;4003751012120;Sligro
286481.1;1;bl;80;gr;Tobiko wasabi;7.22;f;Vis gekoeld;4003901611005;Sligro
286677.1;1;bl;80;gr;Tobiko orange;5.46;f;Vis gekoeld;4003901621004;Sligro
286347.1;1;bl;80;gr;Tobiko black;5.46;f;Vis gekoeld;4003901651001;Sligro
285676.1;1;bl;80;gr;Tobiko red;5.46;f;Vis gekoeld;4003901661000;Sligro
282576.1;1;bl;100;gr;Zalm eitjes;10.93;f;Vis gekoeld;4003901810002;Sligro
282592.1;4;pk;375;gr;Kellogg’s smacks;2.15;f;Cereals;4003994120903;Sligro
964461.1;5;pk;375;gr;Kellogg’s coco pops chocos;2.77;f;Cereals;4003994150245;Sligro
958499.1;1;ds;20;st;Salomon hitburger giant 20x226g;33.20;f;Horeca diepvries;4004074011968;Sligro
958504.1;1;ds;28;st;Salomon linaire hitburger giant;32.51;f;Horeca diepvries;4004074011975;Sligro
361341.1;1;ds;180;st;Salomon chik’n fingers tikka;42.78;f;Horeca diepvries;4004074062601;Sligro
361346.1;1;st;;;Westmark eiersnijder;6.89;o;Keukengereedschappen;4004094102066;Sligro
64787.1;1;st;;;Westmark eiersnijder columbus;7.98;o;Keukengereedschappen;4004094106064;Sligro
69020.1;1;st;;;Westmark eiersnijder;8.22;o;Keukengereedschappen;4004094107566;Sligro
839454.1;1;st;;;Westmark pannenlikker sillicone;4.99;o;Keukengereedschappen;4004094154676;Sligro
149309.1;1;st;;;Westmark spatel duetto 10;6.60;o;Keukengereedschappen;4004094211065;Sligro
842106.1;1;ds;;;Buffetladder 4-traps melamine;103.55;o;Buffet, chafers & gn-bakken;4004133115910;Sligro
842114.1;1;st;;;Rosle blikopener;32.78;o;Keukengereedschappen;4004293127518;Sligro
675389.1;1;st;;;Edding paintmarker wit;3.09;o;Kantoor;4004764801534;Sligro
685795.1;1;st;;;Edding windowmarker wit e4090;4.04;o;Kantoor;4004764830244;Sligro
73485.1;1;st;;;Edding windowmarker  wit schuin;3.09;o;Kantoor;4004764894130;Sligro
517934.1;1;zk;216;gr;Smarties mini;2.00;f;Bars en tabletten;4005500034636;Sligro
997281.1;1;st;;;Hansaplast pleisters waterresist, strips;11.92;o;Cosmetica;4005800099984;Sligro
303089.1;1;st;150;ml;Nivea deospray aqua cool kick for men;8.27;o;Cosmetica;4005808735082;Sligro
628060.1;1;zk;1;kg;Alfredo super-bar espresso koffiebonen;13.86;d;Koffie, cacao & oploskoffie;4006581500379;Sligro
602239.1;1;st;500;gr;Mozzarella plakken;6.56;f;Kaas buitenland verpakt;4006789018744;Sligro
602352.1;1;st;;;Peper&zoutmolen tahiti zwart/wit set;38.90;o;Restaurantbenodigdheden;4006950024260;Sligro
505602.1;1;pk;1;lkg;Dr.oetker dessertmousse au chocolat;8.65;d;Patisserieprodukten;4008241420003;Sligro
505539.1;1;st;;;Topp.safeloc 1l;10.59;o;Verpakkingsmat./dispos. grootv;4008871210043;Sligro
505555.1;1;st;270;gr;Wagner piccolinis salame;1.91;f;Pizza diepvries;4009233014156;Sligro
296156.1;1;st;270;gr;Wagner piccolinis tomaat mozarella;1.91;f;Pizza diepvries;4009233014477;Sligro
955297.1;1;st;270;gr;Wagner piccolinis hawaii;1.91;f;Pizza diepvries;4009233014545;Sligro
19761.1;1;ds;250;st;Kuhne franse mosterd 250 sachets;6.56;f;Snack- en tafelsauzen;4012200223901;Sligro
914990.1;1;bs;1;kg;Kuhne holl.grove mosterd,   voorraadbus;2.52;f;Snack- en tafelsauzen;4012200262900;Sligro
768080.1;1;fl;0.5;lt;Kuhne salatfix caesar;1.57;f;Azijn en dressings;4012200391600;Sligro
928290.1;1;pt;370;ml;Kuhne augurken slices zoetzuur;5.93;f;Tafelzuren;4012200401149;Sligro
131018.1;1;st;400;gr;Boterbrioche gesneden;2.33;f;Brood houdbaar;4012263019664;Sligro
393953.1;1;zk;2;kg;Dawn mix florentina;27.22;f;Bakprodukten;4012447360964;Sligro
81616.1;1;pt;1;kg;Dreidoppel kleurstof aardbei rood;30.64;d;Patisserieprodukten;4014517923048;Sligro
81810.1;1;st;;;Dreft afwas professioneel extra clean;10.40;o;Afwas- & vaatmiddelen;4015600415389;Sligro
724845.1;18;zk;150;gr;Lorenz saltletts sticks;0.51;f;Chips en snacks;4017100737909;Sligro
594127.1;1;st;0;;Unger inwashoes 35cm microstrip;8.08;o;Schoonmaakartikelen;4017942790223;Sligro
255613.1;1;st;;;Werzalit blad 80x80 eik gekalkt;45.13;o;Tuin en terras;4018162117647;Sligro
959623.1;1;st;1;kg;Petri roomkaas bieslook spread;8.50;f;Kaas buitenland verpakt;4020300003965;Sligro
74261.1;1;fl;75;cl;Santa alicia merlot rood;3.28;d;Wijnen;4020839102436;Sligro
73388.1;1;fl;75;cl;Santa alicia chardonnay wit;3.28;d;Wijnen;4020839102450;Sligro
617899.1;1;fl;75;cl;Santa alicia chardonnay reserva;4.70;d;Wijnen;4020839103440;Sligro
295061.1;1;fl;500;gr;Langnese bee easy;20.71;f;Boterhamartikelen;4023300738202;Sligro
165795.1;1;ds;80;st;Langnese honing stick 80x8g;15.96;f;Boterhamartikelen;4023300937605;Sligro
562599.1;1;ds;5;st;Mekkafood pizza lahmacun turkse   5x200g;4.89;f;Pizza diepvries;4026279981006;Sligro
988761.1;1;tb;860;ml;Hela curry ketchup;2.23;f;Snack- en tafelsauzen;4027400069891;Sligro
346809.1;1;fl;1.73;kg;Hela curry ketchup;18.00;f;Snack- en tafelsauzen;4027400368697;Sligro
261928.1;1;st;;;Topmatic hero, vaatwasmiddel met chloor;52.87;o;Afwas- & vaatmiddelen;4028159013968;Sligro
261952.1;1;st;;;Topmatic hero, vaatwasmiddel met chloor;96.33;o;Afwas- & vaatmiddelen;4028159013975;Sligro
158963.1;1;st;;;Bakta tabletten, chloortabletten;18.62;o;Reinigingsmiddelen;4028159042166;Sligro
940048.1;1;st;;;Solid med vaatwasmid./koffie&theeaanslag;51.44;o;Afwas- & vaatmiddelen;4028159050833;Sligro
983397.1;1;pk;10;st;Polifix schuurspons blauw/schuurpad wit;8.50;o;Schoonmaakartikelen;4028159068180;Sligro
797526.1;1;pk;50;st;Polifix werkdoek 40x38cm blauw;15.91;o;Schoonmaakartikelen;4028159068487;Sligro
411340.1;1;st;0;;Waarschuwingsbord ’pas op natte vloeren’;28.60;o;Schoonmaakartikelen;4028159071289;Sligro
756258.1;1;st;;;Alklanet gebruiksklare rein.spraypistool;6.18;o;Reinigingsmiddelen;4028163025537;Sligro
562581.1;1;st;1.5;kg;Breitsamer imkergold honing;11.69;f;Boterhamartikelen;4028700007200;Sligro
324674.1;1;fl;500;gr;Nektarquell imkerhoning vloeibaar;4.66;f;Boterhamartikelen;4028700500206;Sligro
73273.1;1;st;1;kg;Biophar imkerhoning vloeibaar;9.22;f;Boterhamartikelen;4055500012332;Sligro
300625.1;1;bx;10;lt;Pepsi cola regular postmix, bag in box;99.66;d;Frisdranken groot kzh;4060800010421;Sligro
421002.1;1;bx;10;lt;Seven-up postmix, bag in box;99.89;d;Frisdranken groot kzh;4060800010445;Sligro
61072.1;1;bx;10;lt;Pepsi cola light postmix, bag in box;98.56;d;Frisdranken groot kzh;4060800102768;Sligro
60911.1;1;fl;70;cl;Jagermeister 35%;11.85;d;Gedistilleerd;4067700013019;Sligro
60403.1;1;fl;70;cl;Jagermeister 35%, ronde fles;16.00;d;Gedistilleerd;4067700013705;Sligro
265590.1;1;pt;680;gr;Kuhne mierikswortel;4.70;f;Kruiden en specerijen;4073700035869;Sligro
268569.1;1;st;;;Dreft afwasmiddel original;14.20;o;Afwas- & vaatmiddelen;4084500922167;Sligro
418143.1;1;st;;;Dreft afwasmiddel citroen;14.20;o;Afwas- & vaatmiddelen;4084500922204;Sligro
580937.1;1;st;;;Ariel regular vloeibaar 63 scoops;18.95;o;Wasmiddelen;4084500967083;Sligro
116607.1;1;st;;;Ariel color vloeibaar  63 scoops;18.95;o;Wasmiddelen;4084500967113;Sligro
116490.1;1;st;;;Ariel regular 85 scoops;30.35;o;Wasmiddelen;4084500967144;Sligro
578529.1;1;st;;;Ariel color vloeibaar 85 scoops;30.35;o;Wasmiddelen;4084500967205;Sligro
578147.1;1;st;;;Clack eiertikker;17.58;o;Keukengereedschappen;4260032710018;Sligro
578702.1;1;sl;1.3;kg;Gusto palatino flammkuchenbod.ovaal10st;8.79;f;Pizza diepvries;4260167203300;Sligro
959568.1;1;st;100;st;Saga kook/bakpapier 33x27cm;4.04;o;Keukengereedschappen;4260248990044;Sligro
578485.1;24;fl;20;cl;Thomas henry tonic water;0.98;d;Frisdranken klein kzh;4260310550596;Sligro
578715.1;6;fl;50;cl;Mineraalwater blauw koolzuurvrij 6x50cl;0.56;d;Waters;4260325350051;Sligro
578650.1;1;st;;;Paprika stoplicht 3 kleur;1.47;f;Groenten en fruit dagvers;4311516676341;Sligro
578464.1;1;pk;20;st;Yama waribashi japanse eetstokjes;1.38;f;Oosterse keuken;4511373000437;Sligro
128489.1;1;ls;1;st;La cucina ovenwant profi lang;11.88;o;Bedrijfskleding;4710888840709;Sligro
128502.1;1;pk;43;gr;S&b wasabi;1.09;f;Oosterse keuken;4901002075484;Sligro
128471.1;1;fl;80;gr;Kameya wasabi furikake rijsttopping;5.53;f;Oosterse keuken;4901509901040;Sligro
182742.1;1;pk;50;gr;Lucullus gembervlokken;1.43;f;Oosterse keuken;4901602405513;Sligro
19669.1;1;zk;400;gr;Lucullus tempura batter;2.33;f;Oosterse keuken;4901760429130;Sligro
19677.1;1;pk;600;gr;Yama tempurako;3.61;f;Oosterse keuken;4902110340280;Sligro
305219.1;1;pk;500;ml;Yama sake rijstwijn;5.94;f;Oosterse keuken;4902650015501;Sligro
553765.1;1;zk;100;gr;Yama harasume dunne glasnoedels;2.19;f;Oosterse keuken;4904081203458;Sligro
213158.1;1;zk;500;gr;Yama edamame saytsuki;2.14;f;Groen&fruit diepvr. foodservic;4932395000012;Sligro
800780.1;1;fl;360;ml;Uchibori sushi azijn (sushi vinegar);3.09;f;Oosterse keuken;4970285072060;Sligro
800861.1;1;zk;1;kg;Yama geroosterd sesamzaad wit;11.45;f;Oosterse keuken;4972370200914;Sligro
800926.1;1;zk;1;kg;Yama geroosterd sesamzaad zwart;11.69;f;Oosterse keuken;4972370270917;Sligro
801134.1;1;bk;;;Wakame chuka (japanse zeewiersalade);4.88;f;Vis diepvries;4974837008897;Sligro
801045.1;1;ct;3;lt;Hp steaksaus;6.13;f;Snack- en tafelsauzen;5000111001007;Sligro
800950.1;1;st;568;ml;Lea & perrins worchestersaus;7.08;f;Vlees- vis en groentesauzen;5000111018111;Sligro
800976.1;6;fl;1;lt;Coca-cola light;1.39;d;Frisdranken groot kzh;5000112544558;Sligro
393458.1;6;fl;1.5;lt;Coca-cola light, pet-fles;1.73;d;Frisdranken groot kzh;5000112544572;Sligro
801252.1;6;fl;1.5;lt;Fanta orange regular, pet-fles;1.58;d;Frisdranken groot kzh;5000112544596;Sligro
801265.1;6;fl;1;lt;Coca-cola regular;1.38;d;Frisdranken groot kzh;5000112544602;Sligro
335028.1;6;fl;1.5;lt;Coca-cola regular, pet-fles;1.72;d;Frisdranken groot kzh;5000112544633;Sligro
831066.1;24;bl;33;cl;Coca-cola regular deens, blik;0.39;d;Frisdranken klein kzh;5000112545326;Sligro
891883.1;6;fl;1;lt;Chaudfontaine rood, pet-fles;0.78;d;Waters;5000112546576;Sligro
783357.1;6;fl;1.5;lt;Coca-cola zero, pet-fles;1.73;d;Frisdranken groot kzh;5000112554526;Sligro
335010.1;1;pk;20;st;Lipton earl grey s&t;4.99;d;Thee;5000118056345;Sligro
647530.1;1;pk;20;st;Lipton breakfast s&t;4.99;d;Thee;5000118056369;Sligro
896401.1;5;pk;500;gr;Kellogg’s all bran fruit’n fibre;2.86;f;Cereals;5000127077225;Sligro
649150.1;25;zk;37;gr;Maltesers;0.41;f;Bars en tabletten singles;5000159020312;Sligro
649210.1;1;sl;3;kg;Mars miniatures, mix;30.12;d;Bonbons;5000159322768;Sligro
341930.1;1;zk;1;kg;M&m’s pinda partypack;7.79;f;Bars en tabletten;5000159342179;Sligro
653971.1;1;sl;1.5;kg;Celebrations;17.72;d;Bonbons;5000159387057;Sligro
649095.1;32;st;51;gr;Mars;0.38;f;Bars en tabletten singles;5000159407236;Sligro
335280.1;24;st;80;gr;Snickers 2-pack 2x40gr;0.58;f;Bars en tabletten singles;5000159407410;Sligro
783373.1;24;st;70;gr;Mars 2-pack 2x35gr;0.52;f;Bars en tabletten singles;5000159408301;Sligro
504965.1;20;st;37;gr;Balisto yoberry;0.42;f;Bars en tabletten singles;5000159418539;Sligro
648858.1;20;st;37;gr;Balisto muesli;0.42;f;Bars en tabletten singles;5000159418546;Sligro
342245.1;25;st;50;gr;Twix;0.37;f;Bars en tabletten singles;5000159459228;Sligro
801435.1;32;st;50;gr;Snickers;0.39;f;Bars en tabletten singles;5000159461122;Sligro
800900.1;3;bl;400;gr;John west tonijn chunks olie;3.56;f;Visconserven;5000171001955;Sligro
801443.1;4;bl;160;gr;John west tonijnchunks in water;1.44;f;Visconserven;5000171055965;Sligro
801388.1;1;ds;3;kg;Knorr coll.italiana tortellini al formag;29.17;f;Pasta;5000184592563;Sligro
335337.1;1;ds;3;kg;Knorr coll.italiana spaghetti;6.70;f;Pasta;5000184596059;Sligro
335311.1;1;ds;3;kg;Knorr coll.italiana tagliatelle;11.54;f;Pasta;5000184596172;Sligro
210833.1;1;ds;3;kg;Knorr coll.italiana penne (pijpjes);8.55;f;Pasta;5000184596295;Sligro
335353.1;1;st;;;Muscle fresh discs lime;2.80;o;Toiletverfrissers;5000204570328;Sligro
208970.1;12;pk;10;st;Brillo soappads groot;1.27;o;Schoonmaakartikelen;5000204814538;Sligro
518126.1;1;st;;;Brise one touch l.of the valley   2x10ml;5.56;o;Toiletverfrissers;5000204819397;Sligro
228679.1;1;st;;;Brise pot-pouri stofzuigerverfrisser 3st;4.28;o;Toiletverfrissers;5000204887181;Sligro
99473.1;1;fl;70;cl;Johnnie walker whisky red label 40%;15.70;d;Gedistilleerd;5000267014203;Sligro
96158.1;1;fl;70;cl;Aultmore 12y 46%;29.95;d;Gedistilleerd;5000277000265;Sligro
121929.1;1;fl;70;cl;Gordon’s dry gin 37,5%;16.75;d;Gedistilleerd;5000289925433;Sligro
121500.1;4;st;;;Duracell plus power aa;0.89;o;Bedrijfsbenodigdheden;5000394099494;Sligro
800829.1;4;st;;;Duracell plus power aaa;1.18;o;Bedrijfsbenodigdheden;5000394099524;Sligro
604723.1;1;st;;;Duracell ultra power 9v;3.75;o;Bedrijfsbenodigdheden;5000394105416;Sligro
215752.1;8;st;;;Duracell plus power aa twin;0.83;o;Bedrijfsbenodigdheden;5000394105959;Sligro
345235.1;1;st;1.1;kg;Alpen muesli no added sugar;5.23;f;Cereals;5010029219326;Sligro
335303.1;1;st;;;Tork servet 2-lgs 33x33cm wit;4.51;o;Papieren-tafelbenodigdheden;5010195400139;Sligro
130512.1;1;fl;70;cl;Glenfiddich malt whisky 12years 40%;25.10;d;Gedistilleerd;5010327000176;Sligro
536331.1;1;fl;70;cl;Glenfiddich malt whisky 12years 40%;34.60;d;Gedistilleerd;5010327302201;Sligro
181673.1;1;fl;70;cl;The balvenie double wood malt whisky 12y;35.25;d;Gedistilleerd;5010327505138;Sligro
122645.1;1;fl;70;cl;Bowmore small batch;28.95;d;Gedistilleerd;5010496002902;Sligro
13427.1;1;fl;70;cl;Bacardi carta blanca 37,5%;23.95;d;Gedistilleerd;5010677012171;Sligro
298239.1;1;fl;70;cl;Bacardi carta blanca 37,5%;16.95;d;Gedistilleerd;5010677012850;Sligro
32154.1;1;fl;70;cl;Bacardi carta blanca;52.60;d;Gedistilleerd;5010677013260;Sligro
590453.1;1;fl;70;cl;Bacardi carta blanca 40%;16.55;d;Gedistilleerd;5010677013499;Sligro
102917.1;12;fl;28;cl;Bacardi breezer orange;1.29;d;Alcoholische mixdranken;5010677559881;Sligro
807525.1;1;fl;70;cl;Bombay saphire gin 40%;20.15;d;Gedistilleerd;5010677716000;Sligro
650716.1;1;fl;70;cl;Grey goose vodka org.;30.45;d;Gedistilleerd;5010677850100;Sligro
278815.1;1;ls;;;Kilner drankcontainer 8l;23.70;o;Glaswerk;5010853201177;Sligro
173285.1;1;fl;70;cl;Jameson irish whiskey 40%;20.25;d;Gedistilleerd;5011007003227;Sligro
178133.1;1;fl;70;cl;Bailey’s the original irish cream 17%;18.30;d;Gedistilleerd;5011013100118;Sligro
297241.1;1;fl;70;cl;Bailey’s the original irish cream 17%;14.40;d;Gedistilleerd;5011013100156;Sligro
278865.1;1;zk;20;kg;Akash basmati rice;35.52;f;Rijst;5011157200606;Sligro
173293.1;1;pk;2;st;Patak’s naanbrood naturel 2x140g;2.38;f;Etnisch;5011308306737;Sligro
303063.1;1;st;7.08;kg;Blue stilton;18.86;f;Kaas buitenland uitsnij;5012004003418;Sligro
303071.1;1;fl;70;cl;Tia maria 20%;19.00;d;Gedistilleerd;5012523231972;Sligro
45487.1;1;fl;1;lt;Ktc kokosolie;4.04;f;Olien;5013635101818;Sligro
33794.1;1;ds;2;st;Oetker pizza take away 4 chees 2x710g;27.12;f;Pizza diepvries;5019312093186;Sligro
137263.1;1;ds;2;st;Oetker pizza take away pepperoni 2x664g;27.12;f;Pizza diepvries;5019312093193;Sligro
869467.1;2;st;590;gr;Oetker pizza take away margherita 2x590g;10.52;f;Pizza diepvries;5019312223903;Sligro
356422.1;1;zk;1;kg;Quorn vleesvervanger stukjes;11.12;f;Maaltijd,soep,pasta diepvries;5019503001068;Sligro
916926.1;1;ds;600;st;Pleisters blauw detect 15x2cm;79.75;o;Schoonmaakartikelen;5020581260629;Sligro
607975.1;1;fl;70;cl;Hayman s old tom gin 40%;13.95;d;Gedistilleerd;5021692117819;Sligro
579300.1;1;fl;70;cl;Hayman’s london dry gin 40%;12.95;d;Gedistilleerd;5021692650095;Sligro
376312.1;1;ds;24;st;Muffins blueberry crumble;18.53;d;Broodproducten diepvries;5028966022428;Sligro
